0,0,0,0,0,28.972,29.167,29.215,29.373,29.506,29.628,29.652,29.748,29.821,29.881,29.93,29.966,30.026,30.135,30.195,30.327,30.327,30.315,30.351,30.459,30.555,30.651,30.483,30.483,30.123,29.809,29.603,29.482,29.567,29.531,29.446,29.288,29.24,29.118,29.021,29.021,29.069,29.045,29.057,29.033,28.96,29.361,29.409,29.458,29.494,29.833,29.857,29.845,29.797,29.905,30.05,30.123,30.074,29.918,29.688,29.482,29.361,29.312,29.264,29.264,29.264,29.325,29.409,29.155,28.349,0,0,0,0,0,0,0,0,0
0,0,0,0,29.057,29.24,29.349,29.422,29.567,29.688,29.797,29.821,29.821,29.869,29.881,29.93,29.966,30.026,30.074,30.098,30.207,30.207,30.207,30.207,30.411,30.375,30.231,29.966,30.062,29.724,29.531,29.409,29.312,29.373,29.288,29.215,29.167,29.142,29.033,28.936,28.85,28.899,28.887,28.826,28.716,28.704,29.045,29.118,29.155,29.155,29.579,29.676,29.712,29.7,29.881,30.086,30.195,30.171,29.99,29.7,29.531,29.434,29.373,29.3,29.3,29.325,29.349,29.385,29.47,29.24,0,0,0,0,0,0,0,0,0
0,0,0,0,29.13,29.325,29.434,29.494,29.628,29.748,29.857,29.881,29.918,29.905,29.918,29.978,30.014,30.014,30.014,30.002,30.086,30.086,30.086,30.002,30.207,30.062,29.797,29.531,29.64,29.397,29.276,29.191,29.142,29.215,29.118,29.069,29.057,29.082,28.948,28.85,28.789,28.789,28.765,28.692,28.582,28.704,28.789,28.838,28.85,28.887,29.361,29.446,29.531,29.688,30.098,30.291,30.339,30.339,29.99,29.712,29.519,29.446,29.397,29.325,29.337,29.397,29.458,29.397,29.615,29.712,28.459,0,0,0,0,0,0,0,0
0,0,0,0,29.167,29.349,29.47,29.555,29.676,29.809,29.893,29.93,29.942,29.93,29.93,29.966,29.978,29.942,29.918,29.893,29.954,29.869,29.712,29.506,29.628,29.409,29.227,29.118,29.167,29.167,29.094,29.045,29.142,29.094,29.033,28.984,28.96,28.996,28.862,28.777,28.74,28.728,28.692,28.631,28.557,28.545,28.606,28.643,28.655,28.679,28.972,29.106,29.276,29.434,29.93,30.183,30.363,30.231,29.724,29.458,29.409,29.385,29.373,29.385,29.494,29.603,29.603,29.519,29.712,29.869,29.24,0,0,0,0,0,0,0,0
0,0,0,28.801,29.155,29.312,29.47,29.591,29.712,29.821,29.893,29.942,29.942,29.918,29.918,29.966,29.93,29.833,29.736,29.893,29.773,29.579,29.397,29.264,29.312,29.179,29.069,29.009,29.045,28.996,28.972,28.972,29.009,28.972,28.948,28.911,28.85,28.777,28.777,28.716,28.716,28.704,28.643,28.582,28.545,28.508,28.496,28.533,28.582,28.618,28.728,28.826,28.984,29.106,29.591,29.869,30.183,30.231,29.833,29.543,29.458,29.422,29.373,29.458,29.628,29.773,29.845,29.785,29.869,29.591,29.045,0,0,0,0,0,0,0,0
0,0,0,29.167,29.252,29.312,29.567,29.688,29.785,29.809,29.809,29.893,29.845,29.785,29.736,29.93,29.857,29.676,29.47,29.64,29.494,29.312,29.179,29.13,29.167,29.106,29.033,28.936,28.96,28.923,28.911,28.923,28.96,28.936,28.923,28.923,28.875,28.753,28.704,28.692,28.655,28.618,28.57,28.533,28.521,28.484,28.484,28.484,28.533,28.618,28.655,28.679,28.716,28.765,29.215,29.47,29.833,30.026,30.002,29.761,29.591,29.531,29.446,29.567,29.761,29.905,29.978,29.857,29.785,29.531,29.179,28.911,29.069,0,0,0,0,0,0
0,0,28.753,29.179,29.203,29.142,29.409,29.506,29.567,29.579,29.519,29.664,29.543,29.434,29.349,29.615,29.434,29.24,29.24,29.288,29.167,29.094,29.069,29.13,29.094,29.057,29.009,28.948,28.887,28.862,28.862,28.862,28.911,28.899,28.899,28.923,28.875,28.801,28.74,28.679,28.618,28.594,28.557,28.545,28.557,28.521,28.508,28.496,28.521,28.606,28.606,28.582,28.606,28.692,29.082,29.082,29.361,29.615,29.99,29.869,29.712,29.712,29.591,29.736,29.905,30.002,30.002,29.881,29.64,29.373,29.142,29.069,29.167,29.179,0,0,0,0,0
0,0,28.667,29.203,29.191,29.082,29.167,29.191,29.24,29.252,29.519,29.409,29.288,29.155,29.057,29.264,29.155,29.082,29.033,28.984,28.984,29.009,29.033,29.057,29.021,28.996,28.984,28.984,28.887,28.85,28.838,28.826,28.862,28.862,28.887,28.911,28.911,28.85,28.777,28.704,28.643,28.57,28.557,28.582,28.606,28.57,28.57,28.533,28.521,28.57,28.594,28.594,28.618,28.679,28.814,28.972,29.191,29.434,29.797,29.773,29.905,30.231,30.086,30.086,30.243,30.159,30.002,29.797,29.458,29.215,29.118,29.045,29.094,29.361,29.506,0,0,0,0
0,0,28.57,29.203,29.215,29.118,29.045,29.033,29.045,29.045,29.215,29.142,29.057,28.972,28.899,29.009,28.984,28.996,29.009,28.996,28.96,28.96,28.984,29.033,28.996,28.972,28.984,28.972,28.875,28.838,28.826,28.862,28.875,28.911,28.948,28.948,28.923,28.887,28.838,28.777,28.643,28.594,28.594,28.643,28.692,28.631,28.631,28.631,28.594,28.545,28.582,28.618,28.667,28.679,28.704,28.728,28.85,29.069,29.567,29.64,29.905,30.327,30.543,30.711,30.339,29.519,29.482,29.203,29.069,29.094,29.155,29.167,29.167,29.422,29.615,0,0,0,0
0,0,29.106,29.167,29.106,29.082,29.033,29.033,29.033,29.009,29.021,28.972,28.923,28.875,28.899,28.899,28.936,28.972,28.984,29.009,28.984,28.972,28.972,28.996,28.972,28.96,28.948,28.972,28.911,28.862,28.862,28.887,28.923,28.972,28.996,29.009,28.936,28.911,28.875,28.826,28.679,28.679,28.728,28.789,28.789,28.716,28.728,28.704,28.655,28.545,28.57,28.643,28.679,28.692,28.667,28.643,28.692,28.85,29.227,29.349,29.676,30.159,30.699,30.831,30.327,29.325,28.996,28.923,28.972,29.069,29.179,29.227,29.434,29.603,29.252,0,0,0,0
0,0,28.923,29.045,29.045,29.057,29.057,29.045,29.009,28.96,28.923,28.887,28.862,28.85,28.862,28.862,28.911,28.96,28.972,29.009,29.021,29.021,28.996,28.984,28.996,28.984,28.972,28.948,28.936,28.923,28.911,28.923,28.96,29.009,29.045,29.069,29.009,28.996,28.972,28.936,28.789,28.789,28.826,28.887,28.936,28.826,28.753,28.704,28.692,28.606,28.679,28.716,28.716,28.692,28.679,28.679,28.716,28.85,28.96,29.057,29.361,29.869,30.519,30.615,30.171,29.312,28.765,28.801,28.948,29.069,29.179,29.276,29.458,29.64,29.7,0,0,0,0
0,0,28.826,28.972,28.972,29.009,29.057,29.057,29.009,28.948,28.923,28.899,28.887,28.875,28.862,28.887,28.936,28.984,29.021,29.045,29.045,29.021,29.021,29.033,29.033,29.057,29.069,28.984,29.009,29.009,28.972,28.923,28.96,29.033,29.094,29.118,29.069,29.069,29.057,29.033,28.899,28.899,28.936,28.972,28.936,28.899,28.789,28.753,28.814,28.716,28.753,28.753,28.728,28.692,28.692,28.716,28.753,28.814,28.838,29.057,29.519,29.519,30.327,30.567,30.195,29.349,28.838,28.85,28.972,29.082,29.191,29.312,29.458,29.628,29.857,29.349,0,0,0
0,0,28.838,28.948,28.923,28.96,29.021,29.033,28.996,28.948,28.936,28.96,28.948,28.887,28.875,28.887,28.923,28.972,29.021,29.045,29.045,29.033,29.057,29.082,29.13,29.155,29.167,29.118,29.082,29.021,28.996,28.996,28.996,29.057,29.142,29.179,29.106,29.106,29.118,29.118,28.996,28.996,29.009,29.021,28.996,28.948,28.838,28.838,28.936,28.838,28.826,28.789,28.753,28.692,28.667,28.679,28.704,28.74,28.716,28.862,29.191,29.809,30.687,30.411,29.409,28.826,28.875,28.984,29.094,29.094,29.203,29.312,29.458,29.591,29.857,29.857,0,0,0
0,28.85,28.936,28.875,28.875,28.96,28.972,28.984,28.972,28.936,28.936,28.996,28.984,28.923,28.875,28.887,28.923,28.972,29.009,29.009,29.021,29.057,29.106,29.118,29.179,29.203,29.215,29.179,29.142,29.082,29.069,29.045,29.118,29.203,29.24,29.24,29.167,29.203,29.203,29.167,29.057,29.057,29.045,29.045,29.021,28.984,28.923,28.923,28.936,28.96,28.899,28.838,28.789,28.704,28.679,28.667,28.679,28.716,28.704,28.765,28.936,29.809,30.495,30.375,29.531,28.984,28.862,28.984,29.082,29.191,29.312,29.446,29.567,29.664,29.736,29.045,0,0,0
0,28.789,28.887,28.838,28.887,28.923,28.936,28.923,28.911,28.96,29.009,29.021,28.984,28.984,28.899,28.911,28.948,28.984,28.984,28.984,29.021,29.094,29.179,29.179,29.227,29.264,29.252,29.191,29.167,29.155,29.179,29.13,29.203,29.264,29.312,29.24,29.252,29.288,29.288,29.264,29.142,29.13,29.118,29.106,29.045,29.033,29.033,29.009,29.009,29.009,28.96,28.899,28.85,28.753,28.716,28.692,28.692,28.692,28.692,28.716,28.777,29.385,29.978,30.086,29.688,29.312,28.948,29.009,29.106,29.203,29.3,29.434,29.567,29.664,29.64,29.373,28.667,0,0
0,28.57,28.801,28.814,28.85,28.887,28.887,28.887,28.911,28.96,29.033,29.057,29.021,28.984,28.96,28.984,29.033,29.057,28.996,29.057,29.167,29.167,29.179,29.24,29.288,29.312,29.288,29.203,29.191,29.227,29.264,29.227,29.288,29.337,29.385,29.325,29.337,29.349,29.349,29.337,29.24,29.252,29.24,29.215,29.106,29.106,29.094,29.057,29.009,29.009,28.972,28.911,28.862,28.777,28.74,28.704,28.667,28.667,28.667,28.667,28.716,29.069,29.506,29.785,29.809,29.312,29.118,29.069,29.155,29.252,29.312,29.434,29.543,29.628,29.676,29.652,29.3,0,0
0,28.202,28.655,28.801,28.814,28.862,28.887,28.911,28.948,28.972,29.057,29.082,29.033,28.984,28.972,28.984,29.033,29.094,29.069,29.142,29.252,29.325,29.3,29.337,29.361,29.349,29.325,29.24,29.276,29.325,29.325,29.312,29.361,29.397,29.446,29.422,29.422,29.385,29.373,29.397,29.325,29.312,29.312,29.3,29.179,29.13,29.118,29.13,29.045,29.045,29.021,28.96,28.862,28.838,28.789,28.728,28.667,28.631,28.631,28.667,28.753,29.179,29.531,29.845,29.785,29.276,29.276,29.118,29.191,29.288,29.349,29.446,29.519,29.567,29.664,29.761,29.652,28.214,0
0,28.57,28.57,28.801,28.826,28.838,28.911,28.972,29.021,28.996,29.057,29.057,29.021,28.984,28.948,28.96,29.021,29.094,29.142,29.215,29.3,29.361,29.349,29.373,29.397,29.422,29.325,29.312,29.337,29.373,29.409,29.409,29.434,29.47,29.482,29.47,29.422,29.409,29.409,29.397,29.385,29.325,29.325,29.361,29.264,29.203,29.179,29.191,29.118,29.082,29.033,28.972,28.911,28.887,28.838,28.74,28.667,28.618,28.594,28.594,28.618,28.911,29.252,29.688,29.809,29.397,29.191,29.252,29.349,29.397,29.446,29.506,29.543,29.555,29.736,29.736,29.797,28.728,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.385,29.385,29.434,29.446,29.482,29.494,29.482,29.482,29.458,29.458,29.47,29.434,29.385,29.385,29.422,29.434,29.325,29.276,29.24,29.24,29.167,29.106,29.045,28.996,28.948,28.923,28.862,28.765,28.667,28.606,28.57,28.545,28.557,28.692,28.948,29.349,29.676,29.615,29.506,29.543,29.555,29.397,29.458,29.519,29.555,29.579,29.712,29.833,29.106,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.422,29.434,29.506,29.482,29.531,29.531,29.494,29.482,29.494,29.506,29.506,29.494,29.494,29.494,29.494,29.434,29.409,29.349,29.264,29.203,29.13,29.069,29.009,28.96,28.936,28.862,28.765,28.765,28.667,28.606,28.557,28.545,28.57,28.618,28.765,29.021,29.349,29.857,29.954,29.966,29.881,29.531,29.519,29.543,29.579,29.615,29.724,29.821,29.361,28.153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.458,29.494,29.506,29.567,29.579,29.567,29.543,29.494,29.519,29.543,29.555,29.531,29.555,29.543,29.519,29.47,29.434,29.361,29.288,29.215,29.155,29.094,29.021,28.948,28.923,28.85,28.753,28.667,28.606,28.57,28.545,28.57,28.618,28.704,28.765,28.936,28.936,29.712,29.966,30.074,30.014,29.724,29.615,29.579,29.579,29.615,29.712,29.773,29.519,28.704,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.543,29.664,29.664,29.628,29.603,29.603,29.603,29.555,29.555,29.579,29.591,29.543,29.543,29.519,29.494,29.494,29.458,29.397,29.288,29.203,29.167,29.094,29.009,28.923,28.899,28.826,28.716,28.655,28.618,28.582,28.557,28.533,28.618,28.643,28.643,28.716,28.875,29.531,29.797,29.881,29.809,29.7,29.628,29.591,29.591,29.615,29.688,29.7,29.591,29.082,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.579,29.652,29.7,29.64,29.615,29.64,29.652,29.603,29.615,29.615,29.615,29.555,29.519,29.482,29.47,29.506,29.506,29.422,29.276,29.203,29.155,29.082,28.984,28.899,28.862,28.777,28.679,28.631,28.631,28.606,28.57,28.533,28.533,28.57,28.643,28.704,28.777,29.118,29.397,29.555,29.579,29.712,29.64,29.579,29.531,29.64,29.664,29.628,29.252,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.628,29.652,29.664,29.615,29.603,29.64,29.652,29.652,29.64,29.64,29.628,29.603,29.555,29.482,29.422,29.482,29.409,29.264,29.155,29.118,29.057,28.948,28.862,28.801,28.753,28.753,28.667,28.606,28.618,28.618,28.594,28.545,28.484,28.508,28.606,28.655,28.667,28.875,28.996,29.106,29.203,29.555,29.531,29.482,29.422,29.567,29.628,29.628,29.264,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.688,29.676,29.652,29.64,29.628,29.628,29.676,29.688,29.664,29.628,29.603,29.615,29.579,29.494,29.397,29.397,29.337,29.252,29.155,29.094,29.009,28.911,28.838,28.789,28.74,28.667,28.594,28.533,28.582,28.57,28.533,28.472,28.472,28.472,28.521,28.545,28.667,28.704,28.777,28.838,28.887,29.252,29.276,29.276,29.264,29.458,29.531,29.603,29.337,0,0
